"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"dx";"Lx";"Sx";"Tx";"ex"
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";73;0.033338;0.032792;0.5;0.647421;0.02123;0.636806;0.969177;8.496964;13.124325
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";74;0.036417;0.035766;0.5;0.626191;0.022396;0.614993;0.965746;7.860158;12.552334
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";75;0.038836;0.038096;0.5;0.603795;0.023002;0.592294;0.96309;7.245166;11.999388
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";76;0.042203;0.041331;0.5;0.580793;0.024005;0.56879;0.960318;6.652872;11.454817
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";77;0.045848;0.044821;0.5;0.556788;0.024956;0.54431;0.956961;6.084082;10.927108
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";78;0.049792;0.048583;0.5;0.531832;0.025838;0.518913;0.953341;5.539772;10.416389
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";79;0.054056;0.052633;0.5;0.505994;0.026632;0.492678;0.949442;5.020858;9.922753
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";80;0.058663;0.056991;0.5;0.479362;0.027319;0.465703;0.945247;4.52818;9.446259
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";81;0.063635;0.061673;0.5;0.452043;0.027879;0.438104;0.940737;4.062477;8.986928
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";82;0.068998;0.066697;0.5;0.424164;0.028291;0.410019;0.935895;3.624374;8.544743
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";83;0.074778;0.072082;0.5;0.395874;0.028536;0.381606;0.930703;3.214355;8.119651
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";84;0.080999;0.077846;0.5;0.367338;0.028596;0.35304;0.925144;2.832749;7.711561
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";85;0.087688;0.084005;0.5;0.338742;0.028456;0.324514;0.919199;2.479709;7.320343
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";86;0.094873;0.090577;0.5;0.310286;0.028105;0.296234;0.912853;2.155195;6.945831
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";87;0.102581;0.097576;0.5;0.282181;0.027534;0.268414;0.90609;1.858961;6.587823
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";88;0.110838;0.105018;0.5;0.254647;0.026743;0.241276;0.898894;1.590547;6.24608
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";89;0.119671;0.112915;0.5;0.227905;0.025734;0.215038;0.891252;1.349271;5.920331
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";90;0.129106;0.121277;0.5;0.202171;0.024519;0.189911;0.883154;1.134233;5.610272
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";91;0.139167;0.130113;0.5;0.177652;0.023115;0.166095;0.87459;0.944322;5.315568
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";92;0.149877;0.139429;0.5;0.154537;0.021547;0.143764;0.865553;0.778227;5.035858
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";93;0.161258;0.149226;0.5;0.13299;0.019846;0.123067;0.85604;0.634463;4.770753
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";94;0.173326;0.159503;0.5;0.113145;0.018047;0.104121;0.84605;0.511396;4.519843
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";95;0.186096;0.170254;0.5;0.095098;0.016191;0.087002;0.835587;0.407275;4.282695
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";96;0.199581;0.181472;0.5;0.078907;0.014319;0.071747;0.824659;0.320272;4.058862
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";97;0.213786;0.19314;0.5;0.064588;0.012474;0.05835;0.813276;0.248525;3.847879
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";98;0.228713;0.205242;0.5;0.052113;0.010696;0.046765;0.801455;0.190175;3.649271
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";99;0.244358;0.217753;0.5;0.041417;0.009019;0.036908;0.789218;0.14341;3.462554
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"m";100;0.304207;1;3.287238;0.032399;0.032399;0.106502;0.74264;0.106502;3.287238
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";0;0.014319;0.014141;0.1196;1;0.014141;0.98755;0.98755;78.448173;78.448173
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";1;0.00159;0.001589;0.5;0.985859;0.001567;0.985076;0.997494;77.460623;78.571712
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";2;0.000879;0.000879;0.5;0.984292;0.000865;0.98386;0.998766;76.475547;77.695974
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";3;0.000586;0.000585;0.5;0.983427;0.000576;0.98314;0.999268;75.491687;76.763864
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";4;0.000431;0.000431;0.5;0.982852;0.000424;0.98264;0.999492;74.508548;75.808542
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";5;0.000564;0.000564;0.5;0.982428;0.000554;0.982151;0.999503;73.525908;74.841031
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";6;0.000507;0.000507;0.5;0.981874;0.000498;0.981625;0.999465;72.543757;73.882968
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";7;0.000418;0.000418;0.5;0.981376;0.00041;0.981171;0.999538;71.562132;72.920195
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";8;0.000402;0.000402;0.5;0.980966;0.000394;0.980769;0.99959;70.580961;71.950454
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";9;0.000371;0.000371;0.5;0.980572;0.000364;0.98039;0.999614;69.600192;70.979156
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";10;0.000376;0.000376;0.5;0.980209;0.000369;0.980024;0.999626;68.619802;70.00531
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";11;0.000394;0.000393;0.5;0.97984;0.000386;0.979647;0.999615;67.639777;69.031458
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";12;0.000417;0.000417;0.5;0.979454;0.000408;0.97925;0.999595;66.66013;68.058435
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";13;0.000489;0.000489;0.5;0.979046;0.000479;0.978807;0.999547;65.68088;67.086619
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";14;0.000561;0.000561;0.5;0.978567;0.000549;0.978293;0.999475;64.702074;66.119185
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";15;0.000706;0.000706;0.5;0.978019;0.00069;0.977674;0.999367;63.723781;65.155992
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";16;0.000793;0.000792;0.5;0.977329;0.000775;0.976941;0.999251;62.746107;64.201648
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";17;0.000835;0.000835;0.5;0.976554;0.000815;0.976146;0.999186;61.769166;63.25217
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";18;0.000834;0.000834;0.5;0.975739;0.000814;0.975332;0.999165;60.793019;62.304612
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";19;0.00087;0.00087;0.5;0.974925;0.000848;0.974501;0.999148;59.817687;61.3562
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";20;0.000923;0.000923;0.5;0.974077;0.000899;0.973627;0.999104;58.843187;60.409195
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";21;0.000934;0.000934;0.5;0.973178;0.000909;0.972723;0.999072;57.869559;59.464532
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";22;0.000941;0.000941;0.5;0.972269;0.000914;0.971812;0.999063;56.896836;58.519633
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";23;0.000965;0.000965;0.5;0.971355;0.000937;0.970886;0.999047;55.925024;57.574256
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";24;0.000999;0.000998;0.5;0.970417;0.000969;0.969933;0.999018;54.954138;56.629387
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";25;0.001017;0.001016;0.5;0.969449;0.000985;0.968956;0.998993;53.984205;55.685467
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";26;0.001027;0.001026;0.5;0.968464;0.000994;0.967967;0.998979;53.015249;54.741597
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";27;0.001069;0.001069;0.5;0.96747;0.001034;0.966953;0.998953;52.047282;53.797315
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";28;0.001123;0.001122;0.5;0.966436;0.001085;0.965894;0.998905;51.080329;52.854334
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";29;0.001111;0.001111;0.5;0.965351;0.001072;0.964815;0.998884;50.114435;51.913156
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";30;0.001167;0.001167;0.5;0.964279;0.001125;0.963717;0.998861;49.14962;50.970317
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";31;0.001181;0.001181;0.5;0.963154;0.001137;0.962586;0.998826;48.185903;50.029263
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";32;0.001239;0.001238;0.5;0.962017;0.001191;0.961422;0.998791;47.223318;49.087814
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";33;0.001344;0.001343;0.5;0.960826;0.001291;0.960181;0.998709;46.261896;48.148052
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";34;0.001439;0.001438;0.5;0.959535;0.00138;0.958845;0.998609;45.301715;47.212147
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";35;0.001524;0.001523;0.5;0.958155;0.001459;0.957426;0.99852;44.34287;46.279421
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";36;0.001564;0.001563;0.5;0.956696;0.001495;0.955949;0.998457;43.385444;45.349234
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";37;0.001569;0.001568;0.5;0.955201;0.001498;0.954452;0.998435;42.429496;44.419447
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";38;0.001643;0.001641;0.5;0.953703;0.001565;0.952921;0.998396;41.475044;43.48841
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";39;0.001717;0.001716;0.5;0.952138;0.001634;0.951321;0.998322;40.522123;42.559078
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";40;0.00199;0.001988;0.5;0.950504;0.00189;0.94956;0.998148;39.570802;41.631367
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";41;0.002145;0.002143;0.5;0.948615;0.002033;0.947599;0.997935;38.621242;40.7133
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";42;0.002314;0.002312;0.5;0.946582;0.002188;0.945488;0.997773;37.673643;39.799649
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";43;0.002348;0.002345;0.5;0.944394;0.002214;0.943287;0.997672;36.728155;38.890707
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";44;0.002496;0.002493;0.5;0.94218;0.002349;0.941005;0.997581;35.784868;37.980937
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";45;0.00265;0.002647;0.5;0.939831;0.002488;0.938587;0.99743;34.843863;37.074601
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";46;0.002874;0.00287;0.5;0.937343;0.00269;0.935998;0.997242;33.905276;36.17167
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";47;0.00311;0.003105;0.5;0.934653;0.002902;0.933202;0.997013;32.969277;35.274343
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";48;0.003349;0.003344;0.5;0.931751;0.003115;0.930193;0.996776;32.036075;34.382654
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";49;0.003516;0.003509;0.5;0.928636;0.003259;0.927006;0.996574;31.105882;33.496321
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";50;0.003954;0.003946;0.5;0.925377;0.003651;0.923551;0.996273;30.178875;32.612525
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";51;0.004418;0.004408;0.5;0.921725;0.004063;0.919694;0.995824;29.255324;31.739736
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";52;0.004977;0.004965;0.5;0.917663;0.004556;0.915384;0.995314;28.33563;30.87805
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";53;0.00532;0.005305;0.5;0.913106;0.004844;0.910684;0.994865;27.420246;30.029631
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";54;0.005537;0.005522;0.5;0.908262;0.005015;0.905754;0.994587;26.509562;29.187134
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";55;0.005811;0.005794;0.5;0.903247;0.005234;0.90063;0.994342;25.603807;28.346417
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";56;0.006215;0.006196;0.5;0.898013;0.005564;0.895231;0.994005;24.703178;27.508708
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";57;0.006669;0.006647;0.5;0.892449;0.005932;0.889483;0.993579;23.807947;26.677099
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";58;0.007325;0.007298;0.5;0.886517;0.00647;0.883282;0.993028;22.918464;25.852264
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";59;0.007684;0.007654;0.5;0.880047;0.006736;0.876679;0.992524;22.035182;25.038651
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";60;0.008684;0.008646;0.5;0.873311;0.007551;0.869535;0.991852;21.158503;24.227924
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";61;0.009714;0.009667;0.5;0.86576;0.00837;0.861575;0.990845;20.288968;23.434869
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";62;0.011058;0.010997;0.5;0.85739;0.009429;0.852676;0.989671;19.427393;22.658751
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";63;0.011628;0.011561;0.5;0.847961;0.009803;0.84306;0.988723;18.574717;21.905147
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";64;0.011772;0.011703;0.5;0.838158;0.009809;0.833254;0.988369;17.731658;21.155502
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";65;0.012032;0.011961;0.5;0.828349;0.009907;0.823396;0.988169;16.898404;20.400095
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";66;0.013233;0.013146;0.5;0.818442;0.010759;0.813062;0.98745;16.075008;19.640992
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";67;0.01473;0.014622;0.5;0.807682;0.01181;0.801777;0.986121;15.261946;18.895976
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";68;0.016184;0.016054;0.5;0.795872;0.012777;0.789484;0.984667;14.460169;18.168962
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";69;0.016111;0.015983;0.5;0.783095;0.012516;0.776837;0.983981;13.670685;17.457246
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";70;0.019179;0.018996;0.5;0.770579;0.014638;0.76326;0.982523;12.893848;16.732668
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";71;0.02171;0.021476;0.5;0.755941;0.016235;0.747824;0.979775;12.130588;16.047003
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";72;0.02569;0.025364;0.5;0.739706;0.018762;0.730325;0.976601;11.382764;15.388226
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";73;0.027147;0.026784;0.5;0.720944;0.01931;0.711289;0.973935;10.652439;14.775676
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";74;0.0292;0.028779;0.5;0.701635;0.020193;0.691538;0.972232;9.94115;14.168556
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";75;0.030689;0.030225;0.5;0.681442;0.020597;0.671144;0.970508;9.249611;13.573586
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";76;0.033398;0.032849;0.5;0.660845;0.021708;0.649991;0.968483;8.578468;12.981056
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";77;0.036336;0.035688;0.5;0.639137;0.022809;0.627732;0.965755;7.928477;12.404972
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";78;0.039523;0.038757;0.5;0.616328;0.023887;0.604384;0.962806;7.300744;11.845556
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";79;0.042976;0.042072;0.5;0.592441;0.024925;0.579978;0.959618;6.69636;11.303001
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";80;0.046716;0.04565;0.5;0.567516;0.025907;0.554562;0.956177;6.116382;10.777465
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";81;0.050765;0.049509;0.5;0.541609;0.026814;0.528202;0.952466;5.56182;10.269075
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";82;0.055145;0.053665;0.5;0.514794;0.027626;0.500981;0.948466;5.033618;9.77792
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";83;0.059878;0.058137;0.5;0.487168;0.028323;0.473007;0.94416;4.532637;9.304054
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";84;0.06499;0.062944;0.5;0.458845;0.028882;0.444404;0.939531;4.05963;8.847493
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";85;0.070505;0.068104;0.5;0.429964;0.029282;0.415322;0.93456;3.615226;8.408215
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";86;0.07645;0.073635;0.5;0.400681;0.029504;0.385929;0.929228;3.199903;7.986158
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";87;0.082852;0.079556;0.5;0.371177;0.029529;0.356412;0.923517;2.813974;7.581223
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";88;0.089738;0.085884;0.5;0.341647;0.029342;0.326976;0.917411;2.457562;7.193271
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";89;0.097135;0.092636;0.5;0.312305;0.028931;0.29784;0.910891;2.130586;6.822126
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";90;0.105072;0.099827;0.5;0.283375;0.028289;0.26923;0.903943;1.832746;6.467575
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";91;0.113576;0.107473;0.5;0.255086;0.027415;0.241379;0.896551;1.563516;6.129368
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";92;0.122673;0.115584;0.5;0.227671;0.026315;0.214514;0.888702;1.322137;5.807222
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";93;0.132391;0.124171;0.5;0.201356;0.025003;0.188855;0.880386;1.107624;5.50082
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";94;0.142753;0.133243;0.5;0.176353;0.023498;0.164605;0.871593;0.918769;5.209816
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";95;0.153782;0.142802;0.5;0.152856;0.021828;0.141942;0.862319;0.754164;4.933834
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";96;0.165499;0.152851;0.5;0.131027;0.020028;0.121014;0.85256;0.612223;4.672475
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";97;0.177921;0.163386;0.5;0.111;0.018136;0.101932;0.842317;0.491209;4.425315
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";98;0.191062;0.174402;0.5;0.092864;0.016196;0.084766;0.831596;0.389277;4.191909
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";99;0.204932;0.185885;0.5;0.076668;0.014251;0.069543;0.820405;0.304511;3.971798
"TABMORT EEVV Censos (con ajuste)";2010;2010.5;"f";100;0.265639;1;3.764505;0.062417;0.062417;0.234968;0.771625;0.234968;3.764505
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";0;0.010228;0.010137;0.12801;1;0.010137;0.99116;0.99116;79.980259;79.980259
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";1;0.000845;0.000845;0.5;0.989863;0.000837;0.989445;0.998269;78.989098;79.798025
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";2;0.000548;0.000548;0.5;0.989026;0.000542;0.988755;0.999303;77.999654;78.865097
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";3;0.000314;0.000314;0.5;0.988484;0.00031;0.988329;0.999569;77.010899;77.908092
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";4;0.000282;0.000282;0.5;0.988174;0.000279;0.988034;0.999702;76.02257;76.932379
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";5;0.000338;0.000338;0.5;0.987895;0.000333;0.987728;0.99969;75.034535;75.953958
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";6;0.000283;0.000283;0.5;0.987562;0.00028;0.987422;0.99969;74.046807;74.979436
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";7;0.0003;0.0003;0.5;0.987282;0.000296;0.987134;0.999708;73.059385;74.000547
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";8;0.000293;0.000293;0.5;0.986985;0.00029;0.986841;0.999703;72.072252;73.02261
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";9;0.000305;0.000305;0.5;0.986696;0.000301;0.986545;0.999701;71.085411;72.043898
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";10;0.000311;0.000311;0.5;0.986395;0.000307;0.986242;0.999692;70.098866;71.065711
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";11;0.000317;0.000317;0.5;0.986089;0.000313;0.985932;0.999686;69.112624;70.087644
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";12;0.000381;0.000381;0.5;0.985776;0.000376;0.985588;0.999651;68.126692;69.109732
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";13;0.000404;0.000404;0.5;0.9854;0.000398;0.985201;0.999607;67.141104;68.135879
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";14;0.000494;0.000494;0.5;0.985002;0.000487;0.984758;0.999551;66.155903;67.163232
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";15;0.00052;0.00052;0.5;0.984515;0.000511;0.984259;0.999493;65.171145;66.19619
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";16;0.000576;0.000576;0.5;0.984004;0.000567;0.98372;0.999452;64.186885;65.230339
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";17;0.000607;0.000607;0.5;0.983437;0.000597;0.983139;0.999409;63.203165;64.267636
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";18;0.000666;0.000666;0.5;0.98284;0.000655;0.982513;0.999364;62.220026;63.306345
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";19;0.000712;0.000712;0.5;0.982185;0.000699;0.981836;0.999311;61.237514;62.348217
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";20;0.000717;0.000717;0.5;0.981486;0.000704;0.981135;0.999286;60.255678;61.392265
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";21;0.000734;0.000733;0.5;0.980783;0.000719;0.980423;0.999275;59.274543;60.43596
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";22;0.000794;0.000793;0.5;0.980063;0.000778;0.979675;0.999237;58.29412;59.47995
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";23;0.000895;0.000894;0.5;0.979286;0.000876;0.978848;0.999156;57.314445;58.526784
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";24;0.000913;0.000912;0.5;0.97841;0.000893;0.977964;0.999097;56.335597;57.578712
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";25;0.000829;0.000829;0.5;0.977518;0.00081;0.977113;0.999129;55.357634;56.630829
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";26;0.00077;0.00077;0.5;0.976707;0.000752;0.976331;0.999201;54.380521;55.677389
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";27;0.000811;0.000811;0.5;0.975955;0.000792;0.97556;0.999209;53.40419;54.719904
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";28;0.000919;0.000919;0.5;0.975164;0.000896;0.974716;0.999135;52.42863;53.763921
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";29;0.000964;0.000964;0.5;0.974268;0.000939;0.973798;0.999059;51.453914;52.812915
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";30;0.000959;0.000959;0.5;0.973329;0.000933;0.972862;0.999039;50.480116;51.863389
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";31;0.000983;0.000983;0.5;0.972396;0.000956;0.971918;0.999029;49.507254;50.912672
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";32;0.001102;0.001102;0.5;0.97144;0.00107;0.970905;0.998958;48.535336;49.96227
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";33;0.001195;0.001194;0.5;0.97037;0.001159;0.96979;0.998852;47.564432;49.016815
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";34;0.001279;0.001278;0.5;0.969211;0.001239;0.968592;0.998764;46.594641;48.074823
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";35;0.001288;0.001287;0.5;0.967972;0.001246;0.967349;0.998718;45.62605;47.135697
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";36;0.001397;0.001396;0.5;0.966727;0.001349;0.966052;0.998659;44.6587;46.195788
"TABMORT EEVV Censos (con ajuste)";2019;2019.5;"f";37;0.001436;0.001435;0.5;0.965378;0.001385;0.964685;0.998585;43.692648;45.259648
